"","Soil","Root","Rhizosphere","Sludge","Sand","mud","rhizome","sediment","nodule","Soil2","Root2","Rhizosphere2","Sludge2","Sand2","mud2","rhizome2","sediment2","nodule2","total_words"
"54","51.9952218339303","15.3294529884948","38.7012815175307","6.71320482383832","11.8853163692233","11.8856525574721","-Inf","9.0378308309455","26.6344262695689","45.3071464617206","20.3645450437193","31.7813952460291","9.51035164588782","12.5036283838498","30.2217481421258","-Inf","12.4481431453175","29.7757926486186","24.5935300826407"
"55","49.6735197737793","12.7929925298671","36.3024059836353","7.02054452309417","9.97886908997434","10.1294951762073","-Inf","8.55826870633702","25.5586158946592","43.2929848359064","18.5823008127149","33.1341225533966","7.21895832795771","15.794732508051","30.7961197591214","-Inf","10.4730723099479","30.2663922849883","22.3787933843355"
"56","53.1880137067388","12.2716633849687","37.4148935379808","6.82868407740675","10.3876639310746","11.3865985128866","-Inf","10.745796998246","25.4086537607666","40.6107790952164","18.86567214077","34.6477548794058","9.12020595772619","14.3077271185017","34.2912693990098","-Inf","11.1243082731245","32.396999655725","24.1977522652565"
"57","52.0885070071431","11.0174855527889","36.1174754719582","8.52217627278133","12.041028288701","10.4072068179392","-Inf","11.3667329068932","26.0602223272977","41.9455795486795","17.6838300103743","34.933258989865","7.76016160021377","13.0855411015736","32.3799939080416","-Inf","14.5431984992394","31.725195832455","22.4039121025525"
"58","51.3730390886396","10.4136907346181","38.4771873899173","6.00932652176489","9.59602111124385","11.9780781204941","-Inf","12.1525829080452","26.3979772772614","41.1301653449787","20.4136335108147","32.7395032317746","9.49903225579142","12.1820810582975","29.703429007052","-Inf","14.1504748087229","30.9739096973124","20.355752999431"
"59","51.1190314657957","11.7705076354086","38.23051730097","6.62925163877386","9.34272680890449","12.9393806407431","-Inf","10.5188817065058","26.4620513300336","43.2041728450709","20.7505626403919","33.9375134358227","7.90530049712079","13.5485605346516","32.0422339561188","-Inf","14.7860103358699","31.9991853274052","24.4065056126865"
"60","52.6134228451782","12.2874089971017","38.5958914951281","5.70031084527157","10.1892122766318","9.21639774762902","-Inf","9.17786326351246","25.5111515824908","45.0512204622691","18.2751406225102","30.7625236264059","6.69189753400624","13.9093634111953","31.4298064434574","-Inf","11.9342072958357","32.3954736943524","21.3627802140081"
"61","50.9431701991215","13.0986819795833","37.2947880390058","6.22699305288404","10.9853595924882","11.6913237265075","-Inf","10.4443515124716","25.481785045983","43.1952600361887","18.578396084259","32.6037635678608","8.16202837280182","13.618212965084","30.6175472982185","-Inf","14.985135539998","31.1204143555159","22.1428421394138"
"62","51.9444401658786","12.5141859645114","35.9356903644175","5.87422850611064","11.434451138792","12.3238999644931","-Inf","9.67801851664772","26.9239899862523","45.2643515033268","19.8734095711255","33.9846168382528","7.26571060301555","12.8018554290786","32.377275372184","-Inf","13.8707439829901","31.6613792796561","24.2999529474753"
"63","52.5115284620566","14.2161669053346","38.3712075775136","5.98524312870993","9.72270143927856","11.6696598378117","-Inf","11.7843253749831","26.3158988565011","44.9092157976638","20.6242662154597","32.8074762732656","6.72924430877855","13.7814314431326","30.5174651590673","-Inf","12.0067341901949","31.3629561708337","23.9570508072211"
"64","53.1498845215888","12.819556001217","38.6671449104825","6.19630042599524","9.81604970796789","13.0654049094986","-Inf","10.3243873421164","27.134759554397","43.8869461880028","20.0144495627144","34.3185458750901","7.89840613044575","12.8501244724654","34.1064027701864","-Inf","12.4166414535313","33.2323227630639","23.4048780475454"
"65","51.2081386150335","8.61448464669723","39.1857907424496","7.87562610983516","8.37991876268143","12.9050282738531","-Inf","7.9498021608852","24.6679516444151","43.4951593893697","16.2643563589098","31.7597303743046","8.24336325629564","11.7793286647934","32.2266333663365","-Inf","11.0755080774302","31.5012353115835","21.6900732061616"
"66","52.3593748336544","13.0473488582869","38.5286644617668","6.11930118526203","11.7570116588721","11.1512150869775","-Inf","12.2563622677535","25.9801151355519","43.2200665850673","19.6069530892832","36.8033139147462","7.58731441242953","14.0052101451804","26.5205053679546","-Inf","13.1006088214219","31.2311992953095","21.2932460089972"
"67","53.3693807916418","12.4171724905285","36.3957874692441","7.43625797390508","10.1333030861479","13.0310063066551","-Inf","9.41436324396324","26.0245940751985","46.6268066144613","19.7514844322343","32.5641643308295","6.41093434941562","13.5106245596104","31.7462353546711","-Inf","12.1437980123199","29.3163682904011","24.797594429239"
"68","52.6831086934624","12.0036257499219","38.2122367101163","5.78936073874288","12.2468283150642","11.0446668463764","-Inf","11.7626529754106","26.639405585335","41.4928597714944","18.8142597252053","33.8413042338286","6.48949444742971","14.3804089791548","30.4309847349058","-Inf","12.5431641528229","31.4996690833638","22.4759519920009"
"69","51.6937603483721","10.6887625516227","39.5654238480209","6.01092837893007","9.49038812134966","12.6620537054104","-Inf","11.2285405407431","26.1364739451729","40.9954952873925","16.9191234917938","36.0757690556467","10.2475424987747","13.3271068693661","31.6685668219415","-Inf","13.2934207227821","31.0592246403138","20.7835848809279"
"70","52.1206059091952","10.5428976147092","38.3681631208119","5.16707402581219","9.77003969767631","13.6166971462417","-Inf","11.0683899169877","26.6112373370072","44.3625576356702","18.5159113020906","31.8654601724681","6.79591120873048","13.0374623327394","31.3645981898861","-Inf","13.6837871563757","30.0417559454806","23.6329056999812"
"71","51.4237039733392","12.6001221725433","37.2868320494724","9.39794852225724","10.0490415623197","11.0291878349644","-Inf","12.4611880433549","24.0696340156133","43.7105453694876","21.6254398819985","32.8493904530293","8.51678260409135","12.4847492975555","29.5662358154286","-Inf","12.8057350681567","32.5323270953013","21.1118996780853"
"72","53.5984853918273","13.8111415769499","37.5435165545824","6.17757922204719","10.6505232433017","12.0819707098579","-Inf","10.4636020024149","25.7447953996933","47.1547984221428","16.7895442799978","33.8553866021507","10.5591850855445","14.6138180368078","33.7821008132611","-Inf","13.0499556312803","29.5856179233063","24.6803509064535"
"73","49.5331518365678","12.3690953555417","37.3735730011899","5.82704510068184","9.76020768428621","12.8067717569406","-Inf","9.61125324359177","26.0127906540233","43.359927685633","20.7011920241486","32.668231679335","5.80549296621323","12.8659025688155","31.2185390704291","-Inf","11.2493250033951","31.6657595332129","24.3489397900912"
"74","51.3073528563774","13.0945935716796","36.7017856929117","5.35141983125381","9.43365064853231","9.78201899846513","-Inf","12.8613298050888","26.0870582518319","42.8829556806785","19.6614746847635","34.6871677537399","6.45706891472241","14.5421387988889","29.7402772197652","-Inf","14.2313060340825","31.8352282205371","22.4686121315932"
"75","50.2866616971897","14.7248961313607","38.8446273670486","8.00292124799537","9.56852500360021","13.1719160233571","-Inf","11.6075024929239","25.1682012612","43.2113726220782","21.3406097707548","32.3091927310355","8.65513537294185","11.5802035826013","33.898826912747","-Inf","13.3612044373056","32.2474435555998","21.0820329369914"
"76","49.9661966934922","13.5755943324875","39.0943889545348","7.68305662225412","11.6628975394841","12.1020105346291","-Inf","10.1700876521913","24.8933262029749","45.3538534079153","19.7057302827807","33.985033107591","8.66165715131552","15.0242137392971","29.6763435078063","-Inf","10.0341626228393","29.9756884075044","22.8436776722602"
"77","49.9127095070541","12.4553035635617","36.1172583018625","4.33808389190221","11.514317226586","12.740986618029","-Inf","9.05964502910038","26.2538088713443","44.0300106992986","20.8381873812051","35.0320761568564","7.29902831790559","13.6936419677203","30.8795554839452","-Inf","13.3852648276113","33.1154403217656","23.3611044916158"
"78","51.8887548854294","11.7450001697764","37.1147596988328","3.64618343264009","9.43150901400331","12.3620154834676","-Inf","12.7392494482377","26.0083721390886","43.7333341462638","18.4075764200877","34.4142856230719","7.08605134188228","13.1512067438537","32.4861368374347","-Inf","14.5083787324107","32.1445007908121","24.2787308285513"
"79","51.4228328471483","12.3246877715381","36.9735534079853","6.24699740349166","9.70148697927077","11.594585153421","-Inf","11.6081997015795","27.7393417068623","43.7248860728366","20.9173542665341","33.4671108626028","5.74528914814293","13.4086992094572","30.6167919189104","-Inf","13.1700521055115","29.1142370730281","23.85987724804"
"80","48.9038482067706","12.4508346498623","39.0710328187311","7.3567658524072","9.87466491603116","10.5269335772637","-Inf","10.097187490357","25.8046435023647","44.1771642393098","17.681516685351","32.4291057039033","8.34127738010817","12.078504292453","31.387063203027","-Inf","13.3967223049761","29.6556905592442","22.498602999134"
"81","51.311032592725","11.2036576643266","40.6963301637705","5.34009304593414","9.10536640283306","11.530947764032","-Inf","10.8034695513884","23.4955362008377","42.5941638272009","21.7780504760065","32.2109617041921","7.06187603368999","11.0603983477135","30.9026501469672","-Inf","11.2561425361534","32.6574876164663","21.5609255624824"
"82","50.8372522056322","12.0559901910171","38.8013391376124","3.95514633179456","10.8249158198221","11.4128653231982","-Inf","11.1574509964316","26.0470647184289","44.276011796384","21.8414089477411","32.8178004023448","6.0904650832769","15.2571652842817","29.6340777475308","-Inf","13.0816147742826","31.5573338789319","22.5073234092537"
"83","51.8269708386712","13.7223209243909","38.3518261621576","6.08356007724356","10.6430096294816","12.5673921775579","-Inf","13.3423457793958","24.9073299680693","44.118642686888","21.7853026647475","32.1596622606549","7.42927943842272","14.8435406927677","35.5311383535687","-Inf","14.4018204015972","32.1334393420023","23.4747016878704"
"84","51.4885292825161","12.8226119225256","39.3463125021571","6.78405067545583","10.4007699715201","13.8682268265722","-Inf","9.83866778316291","28.5837671334923","44.4602721096276","21.9517146787604","33.3959534379785","6.9213981338807","13.0779641249153","33.5432953102724","-Inf","12.0384383714486","29.5124452734621","22.8115279440272"
"85","52.5197307106443","14.0892857162509","38.082919042664","6.06142452877594","9.72244304163883","10.9595695254956","-Inf","10.4893452566129","24.7665404234893","43.1430958079056","19.8744015278699","32.5810750317796","8.93508080560257","12.7338451812929","29.3321644858489","-Inf","12.3557317793555","33.043980129286","23.5152921872236"
"86","51.0252622275889","12.4243875254738","36.4721918842929","6.75824169854567","8.75312061066015","12.7549850034098","-Inf","11.966565071045","25.4420703803573","45.7999032911457","18.8966481493024","33.4381844512598","6.10188000090644","13.2315933765964","33.9975532754513","-Inf","13.0208162909063","31.6565126824309","23.8038559478752"
"87","52.7848526949701","13.515292522708","38.5975583761232","7.77190877035183","8.42027347527633","11.116706299041","-Inf","11.4414093677575","25.2817488104887","42.8325203706206","17.3331970922669","33.0514844150145","9.90876550401485","12.0637184827347","34.7807600094785","-Inf","13.1753168584982","31.4945304172268","23.2294872415101"
"88","52.4645700176595","12.3288874716835","38.3126832835812","5.54282728144943","10.5360558917097","12.6619424562606","-Inf","10.0300339853754","26.9582272836022","41.9426016100303","20.9458053358525","33.410678897334","7.93654759279775","11.4806125467767","32.74367909013","-Inf","12.2837320220372","29.5122250241392","23.2592714112263"
"89","52.8854625283892","14.9708473601364","39.0447231894604","6.43665961822586","9.8076786455308","12.3172198825247","-Inf","9.94256685751381","26.1036865937077","44.425248629","21.627509391994","32.4645191371978","6.90815582993906","12.1672884671143","33.820648102863","-Inf","11.4371088029701","31.3598067962497","23.2977649093523"
"90","51.8693263273606","11.2289256776326","37.6164639035589","5.90420266746074","11.5714647553121","10.8226707095222","-Inf","9.98567255424098","26.6228296456823","43.791609826044","20.6602920901832","33.9867714869402","6.02036181066916","13.4445477949085","31.6980860427875","-Inf","14.1820455555778","28.705236459994","23.8286500724192"
"91","52.5801116728874","10.5058014415979","38.1202628911014","5.90483528644404","9.47410264305374","11.9249222477225","-Inf","10.2243707218036","27.5793017298541","46.4863014764109","18.906270291537","32.329044775943","7.18748333612252","13.8809354056428","31.4845982428388","-Inf","13.9935424610578","29.703203431749","22.1897571089056"
